date,open,high,low,close,volume
2020-01-30,150.35,151.55,149.51,151.36,21889700
2020-01-31,150.80,151.35,147.76,148.22,30439000
2020-02-03,149.21,150.44,149.11,149.87,17373200
2020-02-04,151.71,152.64,151.57,152.14,15994200
2020-02-05,153.72,154.68,152.99,154.48,17807000
2020-02-06,155.02,155.26,153.97,154.13,14768900
2020-02-07,153.54,153.60,151.79,152.24,18029600
2020-02-10,151.94,153.17,151.85,153.10,11428800
2020-02-11,154.00,155.08,153.52,154.16,15005600
2020-02-12,155.14,155.39,154.45,155.22,12123000
2020-02-13,154.40,156.00,154.30,155.63,12649300
2020-02-14,155.77,155.84,154.51,155.03,16006200
2020-02-18,154.66,155.17,153.67,154.69,13412100
2020-02-19,155.28,156.17,154.68,155.49,11084600
2020-02-20,155.03,156.14,153.82,155.87,20383800
2020-02-21,155.26,155.70,153.58,154.29,18729900
2020-02-24,149.45,154.25,148.75,149.64,28239500
2020-02-25,150.06,150.28,144.00,144.33,45047000
2020-02-26,145.01,146.34,142.40,142.65,39465000
2020-02-27,139.75,143.12,137.41,137.63,50530300
2020-02-28,133.74,137.70,132.88,135.11,72036400
2020-03-02,136.62,139.63,134.24,139.45,33569300
2020-03-03,139.51,142.38,135.09,136.61,42941300
2020-03-04,138.76,140.76,137.13,140.49,36195800
2020-03-05,137.43,140.79,134.33,136.02,32729400
2020-03-06,131.77,134.79,130.18,133.33,39688300
2020-03-09,123.85,125.73,120.27,120.36,56320000
2020-03-10,124.38,124.46,118.20,124.12,54432700
2020-03-11,120.88,122.13,114.65,116.23,51354800
2020-03-12,107.82,110.71,103.04,103.38,70114300
2020-03-13,109.24,110.76,101.15,110.31,57915100
2020-03-16,100.29,102.77,93.65,95.68,59095700
2020-03-17,96.91,102.03,92.90,100.06,59344800
2020-03-18,95.15,98.59,88.87,92.30,62296700
2020-03-19,92.02,98.61,88.35,95.91,62654700
2020-03-20,97.98,100.42,92.75,93.63,76203700
2020-03-23,94.09,94.35,88.56,92.24,63534700
2020-03-24,97.29,100.95,92.27,100.68,73386700
2020-03-25,101.48,105.67,98.27,101.93,56043700
2020-03-26,103.39,109.00,103.07,108.27,51657600
2020-03-27,104.04,107.54,102.77,104.33,39931500
2020-03-30,104.96,106.83,102.70,106.63,41552100
2020-03-31,106.22,107.68,103.78,106.09,52948000
2020-04-01,100.75,102.31,97.82,98.86,54224200
2020-04-02,97.99,102.32,96.93,99.80,43774200
2020-04-03,98.80,100.10,95.10,96.97,42189200
2020-04-06,101.12,105.05,101.05,104.40,48708100
2020-04-07,108.34,109.97,104.17,104.67,57546100
2020-04-08,106.48,110.52,105.01,109.44,52822300
2020-04-09,113.01,115.50,112.46,114.68,69528600
2020-04-13,113.87,114.48,110.41,111.57,40198200
2020-04-14,114.84,115.75,112.43,113.83,35089700
2020-04-15,109.24,110.40,108.13,109.19,34809900
2020-04-16,109.46,109.76,106.19,108.36,49501300
2020-04-17,112.99,113.75,111.28,113.14,46250200
2020-04-20,110.85,113.92,110.34,111.80,36700500
2020-04-21,108.84,110.52,107.96,109.13,31608900
2020-04-22,111.52,112.15,110.09,110.46,24333800
2020-04-23,111.33,113.92,110.93,111.54,38571200
2020-04-24,112.65,114.30,111.31,113.46,27147500
2020-04-27,114.89,119.05,114.81,117.96,39021300
2020-04-28,121.53,121.85,117.98,119.67,47292700
2020-04-29,123.73,126.85,122.24,125.56,50390500
2020-04-30,122.26,123.22,120.63,120.78,43727500
2020-05-01,117.85,118.14,114.28,115.99,43352000
2020-05-04,114.56,116.70,113.31,116.49,28498200
2020-05-05,118.71,120.42,116.88,117.39,31209400
2020-05-06,118.17,118.83,115.86,116.53,29836800
2020-05-07,118.08,119.11,117.30,118.12,27493000
2020-05-08,120.64,123.05,119.75,122.68,32122900
2020-05-11,120.88,123.23,119.88,122.07,33983200
2020-05-12,122.59,122.62,117.57,117.69,44275300
2020-05-13,116.46,116.86,111.61,113.75,58719300
2020-05-14,111.20,114.26,108.61,114.12,55904300
2020-05-15,113.09,116.35,112.58,115.94,40236600
2020-05-18,121.84,123.64,121.27,122.98,46981100
2020-05-19,122.55,123.69,120.55,120.55,30270000
2020-05-20,123.03,125.11,122.70,124.20,35901300
2020-05-21,124.25,125.19,122.89,124.43,32716500
2020-05-22,124.83,125.18,123.30,125.03,24035200
2020-05-26,129.85,130.12,125.12,128.63,36971000
2020-05-27,131.22,133.01,127.29,132.63,42682000
2020-05-28,134.16,134.16,127.52,129.49,42105000
2020-05-29,128.19,129.10,126.44,128.75,41536400
2020-06-01,129.08,131.31,128.48,129.98,25567500
2020-06-02,130.76,131.48,129.36,131.05,24666200
2020-06-03,133.17,135.39,132.65,134.21,36111700
2020-06-04,133.32,134.96,132.71,134.02,28904700
2020-06-05,139.83,141.18,138.62,139.20,53513400
2020-06-08,141.21,142.18,140.55,141.90,33834300
2020-06-09,139.83,140.68,138.16,139.28,39646000
2020-06-10,139.12,139.28,135.23,135.49,51774500
2020-06-11,129.90,130.72,124.92,125.16,72041500
2020-06-12,130.07,130.71,124.34,128.16,63864900
2020-06-15,123.95,132.12,123.95,131.13,57354800
2020-06-16,136.43,136.43,131.16,134.28,48957000
2020-06-17,134.47,134.85,131.43,131.85,34811400
2020-06-18,130.55,133.28,130.03,131.80,26974100
2020-06-19,134.32,134.40,130.06,131.13,50293800
2020-06-22,130.43,132.59,129.12,132.44,28983200
2020-06-23,134.22,134.54,132.67,132.99,20344200
2020-06-24,131.23,131.69,126.77,128.68,42998700
2020-06-25,128.07,130.74,126.75,130.62,37191200
2020-06-26,129.72,130.05,126.94,127.11,39100100
2020-06-29,129.00,132.06,127.51,131.26,33935200
2020-06-30,130.83,133.57,130.75,133.16,32865900
2020-07-01,133.60,134.40,131.36,131.90,26457500
2020-07-02,134.45,135.11,131.96,132.44,24022400
2020-07-06,135.15,135.51,132.93,133.39,19858200
2020-07-07,132.23,133.40,130.65,131.03,22661000
2020-07-08,130.91,132.53,129.37,132.01,27358900
2020-07-09,132.08,132.39,127.64,129.34,34647800
2020-07-10,129.40,131.60,128.77,131.42,24008200
2020-07-13,132.81,134.52,129.64,129.76,34235500
2020-07-14,129.67,132.05,128.94,131.91,28114000
2020-07-15,135.25,137.44,134.66,136.74,40770100
2020-07-16,135.89,136.41,134.74,135.93,30530800
2020-07-17,136.42,137.26,135.33,136.33,20644100
2020-07-20,135.90,136.58,134.99,135.75,19663300
2020-07-21,137.15,138.72,136.90,137.67,24503800
2020-07-22,136.80,138.27,136.74,137.75,24424800
2020-07-23,137.63,139.69,136.44,137.89,21704900
2020-07-24,136.98,137.34,135.38,135.86,20015500
2020-07-27,135.96,137.36,135.22,137.27,13370700
2020-07-28,136.78,137.68,135.84,135.91,13268000
2020-07-29,136.71,138.99,136.70,138.90,19864400
2020-07-30,136.84,138.69,136.09,138.35,23618900
2020-07-31,137.77,138.04,134.55,137.05,29881500
2020-08-03,137.91,139.48,136.92,139.28,20777100
2020-08-04,138.94,140.37,138.61,140.24,20285000
2020-08-05,141.63,143.12,141.16,143.03,18190200
2020-08-06,143.04,143.63,142.21,142.97,18237700
2020-08-07,142.71,145.32,142.43,145.24,20475200
2020-08-10,145.69,147.72,145.69,146.75,24000500
2020-08-11,148.13,148.64,145.23,145.90,30359400
2020-08-12,147.57,147.77,145.54,146.50,23378300
2020-08-13,146.01,147.44,145.69,146.19,15799900
2020-08-14,145.35,146.72,144.96,146.10,13360900
2020-08-17,146.48,146.97,145.77,146.85,9744200
2020-08-18,146.81,146.81,144.82,145.45,14670400
2020-08-19,145.95,146.98,145.26,145.46,14337300
2020-08-20,143.97,145.54,143.73,144.86,15413000
2020-08-21,144.29,144.82,142.85,143.79,20685100
2020-08-24,144.95,145.34,143.53,145.30,13707100
2020-08-25,145.84,145.85,143.96,145.46,16269700
2020-08-26,145.55,145.80,144.32,144.55,13772700
2020-08-27,145.20,146.01,143.81,144.90,17508400
2020-08-28,145.64,146.20,144.83,146.13,12371400
2020-08-31,146.19,146.36,144.43,144.55,17051500
2020-09-01,144.36,146.30,143.64,146.21,15638800
2020-09-02,146.91,147.86,145.25,147.37,16763400
2020-09-03,147.06,147.21,142.26,143.02,32117600
2020-09-04,144.82,144.98,138.84,142.11,30618800
2020-09-08,140.60,141.81,138.57,139.37,26447800
2020-09-09,140.83,142.09,140.03,141.49,20160800
2020-09-10,142.14,143.11,139.56,139.64,23005500
2020-09-11,140.36,140.48,137.35,138.71,20851000
2020-09-14,140.05,142.69,139.85,142.37,21991300
2020-09-15,143.58,143.88,142.16,142.64,16175500
2020-09-16,143.33,145.88,143.08,143.99,22178400
2020-09-17,141.94,143.60,141.13,142.94,20002900
2020-09-18,143.21,144.42,140.56,142.56,38352800
2020-09-21,139.34,139.75,136.09,137.57,40652500
2020-09-22,138.25,138.85,136.31,138.63,19385800
2020-09-23,138.55,139.50,134.42,134.50,33403400
2020-09-24,134.47,136.80,132.65,134.50,31723700
2020-09-25,133.91,137.10,133.83,136.68,20689300
2020-09-28,138.51,140.45,136.68,140.06,17600900
2020-09-29,139.90,140.30,138.17,139.42,18683800
2020-09-30,139.94,141.88,138.63,139.84,29073700
2020-10-01,140.79,142.09,139.56,142.07,25872000
2020-10-02,139.49,143.38,139.09,142.70,29452000
2020-10-05,144.23,146.86,144.22,146.64,18553600
2020-10-06,147.97,150.32,145.96,146.22,36348000
2020-10-07,148.06,149.89,147.93,149.41,27049700
2020-10-08,150.98,151.50,149.91,151.11,37278600
2020-10-09,152.50,152.84,151.06,151.89,25038100
2020-10-12,152.55,153.33,151.80,152.91,20336200
2020-10-13,151.72,152.38,150.75,151.89,20106500
2020-10-14,152.18,153.02,150.25,150.39,19024900
2020-10-15,148.71,152.34,148.26,151.94,22865100
2020-10-16,152.37,152.83,151.53,151.57,17637900
2020-10-19,152.06,153.13,149.40,149.75,18360600
2020-10-20,150.83,151.66,149.69,150.08,18927700
2020-10-21,150.18,150.65,148.71,148.79,17504100
2020-10-22,149.50,151.42,148.61,151.36,20673900
2020-10-23,152.24,152.48,150.54,152.24,20889800
2020-10-26,150.23,150.65,146.93,148.95,26509900
2020-10-27,148.86,149.43,147.45,147.67,20523000
2020-10-28,144.39,145.12,142.87,143.13,32338700
2020-10-29,142.62,145.44,141.60,144.83,27203200
2020-10-30,144.07,144.97,141.33,142.92,31764500
2020-11-02,144.49,145.54,143.46,145.47,25252100
2020-11-03,147.91,150.52,147.56,149.60,30257400
2020-11-04,147.27,151.57,147.23,149.76,45226300
2020-11-05,151.25,154.58,151.16,153.96,31911000
2020-11-06,154.62,154.70,152.45,152.75,24930400
2020-11-09,165.20,166.27,158.08,158.29,55052700
2020-11-10,159.83,161.82,158.47,161.23,35492200
2020-11-11,161.83,161.96,159.51,161.16,23972600
2020-11-12,160.01,161.17,157.16,158.69,33986800
2020-11-13,159.97,162.56,159.93,161.98,25440400
2020-11-16,164.77,165.97,163.75,165.83,31812300
2020-11-17,164.35,166.92,162.70,166.61,26154500
2020-11-18,167.05,167.78,164.18,164.27,24377800
2020-11-19,163.98,165.79,163.44,165.53,20187600
2020-11-20,164.93,166.12,164.15,165.71,24898800
2020-11-23,167.34,169.90,166.86,168.81,24816000
2020-11-24,171.21,173.12,170.25,171.98,34945400
2020-11-25,171.31,172.07,169.81,171.40,21082700
2020-11-27,171.52,172.24,171.05,172.12,10384400
2020-11-30,171.61,172.08,168.34,169.00,25481600
2020-12-01,171.40,171.98,169.00,170.56,30265000
