date,open,high,low,close,volume
2021-01-20,174.37,175.47,173.82,175.39,9456000
2021-01-21,175.11,175.51,174.51,175.28,7246800
2021-01-22,172.89,174.29,172.35,173.90,7269600
2021-01-25,174.82,174.96,173.19,174.05,5936800
2021-01-26,173.98,174.26,173.42,173.62,4685600
2021-01-27,172.93,173.52,171.66,172.52,9036500
2021-01-28,174.28,174.73,172.04,172.68,9392400
2021-01-29,174.87,175.16,172.61,172.61,11252800
2021-02-01,175.02,175.26,174.06,174.23,9105500
2021-02-02,172.49,172.53,171.51,172.11,7221700
2021-02-03,172.36,172.59,171.50,171.85,4658100
2021-02-04,168.29,168.40,167.34,168.15,13736600
2021-02-05,168.99,170.18,168.67,169.81,6538500
2021-02-08,171.98,172.40,171.49,171.52,6887500
2021-02-09,172.57,173.03,171.75,172.08,5131800
2021-02-10,173.15,173.22,172.01,172.71,6112800
2021-02-11,172.70,172.87,170.71,171.21,5994500
2021-02-12,170.29,171.65,169.88,170.69,6018900
2021-02-16,168.14,170.07,167.73,168.24,14761100
2021-02-17,166.92,167.34,165.85,166.33,11400700
2021-02-18,166.98,167.30,165.73,166.32,7498200
2021-02-19,166.76,167.94,166.60,167.01,8273500
2021-02-22,168.54,169.89,168.30,169.51,10072000
2021-02-23,169.48,169.74,168.28,169.12,8616800
2021-02-24,167.65,169.14,167.15,169.00,8890600
2021-02-25,166.92,167.66,165.45,165.82,16359400
2021-02-26,165.00,165.10,160.95,161.81,23730400
2021-03-01,163.03,163.35,161.16,161.53,13828300
2021-03-02,161.93,162.93,161.22,162.41,11424600
2021-03-03,160.61,161.69,159.49,160.62,13059900
2021-03-04,160.60,161.46,158.43,159.04,13870100
2021-03-05,159.66,159.82,158.55,159.14,12821600
2021-03-08,158.58,158.74,157.13,157.49,12134900
2021-03-09,160.75,161.25,160.42,160.84,10382600
2021-03-10,161.06,161.78,160.66,161.66,7962000
2021-03-11,161.47,161.98,161.12,161.52,6749200
2021-03-12,159.54,161.69,159.35,161.49,8608500
2021-03-15,162.31,162.55,161.43,162.20,8104500
2021-03-16,162.36,163.20,161.81,162.35,7547400
2021-03-17,162.27,164.15,161.48,163.51,12626700
2021-03-18,161.15,162.82,161.11,162.56,8711100
2021-03-19,162.56,163.43,162.43,163.24,6868900
2021-03-22,162.27,163.13,162.16,163.00,5240000
2021-03-23,162.45,162.49,161.59,161.81,6048300
2021-03-24,162.21,162.89,161.94,162.37,6183700
2021-03-25,163.06,163.58,161.32,161.78,8398600
2021-03-26,161.71,162.73,161.65,162.24,6153900
2021-03-29,161.46,161.52,159.83,160.31,8409300
2021-03-30,157.94,158.20,157.55,157.57,8353200
2021-03-31,158.06,160.68,158.05,159.96,10623800
2021-04-01,161.56,162.11,161.28,161.98,7105200
2021-04-05,161.52,162.40,161.36,161.92,6163800
2021-04-06,162.79,163.53,162.75,163.22,6761200
2021-04-07,162.82,163.31,162.50,162.76,5436000
2021-04-08,164.17,164.77,164.14,164.51,6574500
2021-04-09,162.75,163.66,162.48,163.27,6657900
2021-04-12,162.73,162.80,161.81,162.28,4896700
2021-04-13,163.18,163.85,163.03,163.43,6995900
2021-04-14,162.77,163.05,162.30,162.72,6312300
2021-04-15,164.07,165.79,164.03,165.35,8250600
2021-04-16,166.24,166.81,165.94,166.35,10057600
2021-04-19,165.91,166.44,165.72,165.89,5721700
2021-04-20,165.65,166.81,165.62,166.48,6532000
2021-04-21,167.18,168.39,167.15,168.13,8380200
2021-04-22,167.11,167.53,166.49,167.04,7680100
2021-04-23,167.37,167.53,165.78,166.40,7106400
2021-04-26,166.63,166.87,166.05,166.84,4786600
2021-04-27,166.92,167.15,166.28,166.42,5363500
2021-04-28,165.75,166.96,165.49,166.91,6932200
2021-04-29,165.58,166.26,164.47,166.22,9067600
2021-04-30,165.86,166.00,165.24,165.66,6248700
2021-05-03,167.61,168.43,167.41,167.81,9014700
2021-05-04,167.69,168.55,165.50,166.58,10267400
2021-05-05,166.63,167.31,166.61,167.27,5950000
2021-05-06,167.95,170.29,167.92,170.06,13574100
2021-05-07,171.53,172.55,171.00,171.59,14748600
2021-05-10,172.74,172.84,171.78,172.11,8276600
2021-05-11,170.56,172.17,170.27,172.14,8348200
2021-05-12,171.43,171.84,170.35,170.43,12666300
2021-05-13,170.35,171.27,170.23,171.13,8078300
2021-05-14,172.05,172.70,171.82,172.69,9686800
2021-05-17,173.30,175.00,173.28,174.70,11956800
2021-05-18,175.18,175.21,174.46,175.04,7294000
2021-05-19,175.14,177.00,174.35,175.16,20741100
2021-05-20,175.32,176.46,175.11,175.96,9802800
2021-05-21,176.58,176.86,175.15,176.04,7677200
2021-05-24,176.15,176.59,175.87,176.35,5557300
2021-05-25,176.15,177.95,176.04,177.95,8986900
2021-05-26,178.37,178.61,177.04,177.64,8495400
2021-05-27,177.39,177.82,176.81,177.71,7993000
2021-05-28,177.46,178.43,177.24,178.38,9967000
2021-06-01,178.76,178.85,177.19,177.90,9143300
2021-06-02,178.34,178.78,177.97,178.77,6613100
2021-06-03,175.83,175.83,174.66,175.27,10153900
2021-06-04,176.65,177.57,176.61,177.16,8375300
2021-06-07,176.96,177.90,176.63,177.87,7709100
2021-06-08,177.23,177.54,176.37,177.32,5905800
2021-06-09,177.38,177.80,176.78,176.98,6346100
2021-06-10,176.70,177.85,176.48,177.74,9896600
2021-06-11,176.33,176.57,175.48,175.74,7836900
2021-06-14,173.16,175.06,172.95,174.71,7733600
2021-06-15,174.78,174.92,173.34,174.05,7550200
2021-06-16,173.91,174.47,171.03,171.11,16919700
2021-06-17,167.02,167.62,165.44,165.85,27232200
2021-06-18,166.14,166.72,164.87,164.93,15744300
2021-06-21,166.52,167.22,166.00,166.95,8371000
2021-06-22,166.35,166.92,166.01,166.25,7223900
2021-06-23,166.97,168.03,165.97,166.14,8474300
2021-06-24,167.00,167.23,166.01,166.04,6903400
2021-06-25,167.45,167.53,166.29,166.59,7473700
2021-06-28,166.68,166.91,166.36,166.58,6508900
2021-06-29,164.34,165.28,164.01,164.83,7451400
2021-06-30,164.57,166.10,164.29,165.63,7955800
2021-07-01,166.65,166.88,165.50,166.20,7430500
2021-07-02,167.35,167.72,166.40,167.29,7873600
2021-07-06,169.27,169.65,167.54,168.12,7932100
2021-07-07,168.72,169.23,168.19,168.76,7108900
2021-07-08,169.82,169.86,167.91,168.65,7244300
2021-07-09,168.84,169.62,168.66,169.21,4997400
2021-07-12,168.70,169.16,167.64,169.00,7315400
2021-07-13,169.51,169.90,168.93,169.22,7040300
2021-07-14,170.91,171.04,170.28,171.04,8830300
2021-07-15,170.89,171.30,170.34,171.07,6520100
2021-07-16,170.65,170.95,169.28,169.41,9460300
2021-07-19,169.51,169.91,168.89,169.61,6707400
2021-07-20,170.51,170.80,168.92,169.39,6540100
2021-07-21,168.33,169.00,168.14,168.76,4622600
2021-07-22,168.49,169.19,168.06,169.09,4793600
2021-07-23,168.50,168.88,167.95,168.56,5831500
2021-07-26,168.58,168.86,168.08,168.16,5229800
2021-07-27,168.73,168.91,167.93,168.44,6300200
2021-07-28,168.26,169.38,167.72,169.29,7905800
2021-07-29,170.70,171.52,170.67,171.17,8119600
2021-07-30,170.72,170.99,169.38,169.82,7391700
2021-08-02,169.30,170.25,169.10,169.61,10783200
2021-08-03,169.42,169.83,169.21,169.49,5402300
2021-08-04,171.28,171.40,168.99,169.53,9796300
2021-08-05,169.37,169.44,168.20,168.86,8015000
2021-08-06,165.84,165.93,164.55,164.64,13547600
2021-08-09,163.01,163.29,161.26,161.72,11547000
2021-08-10,161.39,162.11,160.68,161.77,6870800
2021-08-11,163.15,164.17,162.68,164.00,7382400
2021-08-12,163.65,164.10,162.93,164.04,5211700
2021-08-13,165.02,166.46,164.89,166.39,7466900
2021-08-16,166.73,167.39,166.59,167.22,7776500
2021-08-17,167.29,167.73,166.56,166.97,7107000
2021-08-18,167.24,167.51,166.26,167.10,7697900
2021-08-19,167.24,167.29,166.16,166.61,6934300
2021-08-20,166.80,167.14,166.36,166.70,7154000
2021-08-23,168.82,168.91,167.96,168.73,8190500
2021-08-24,169.04,169.27,168.52,168.65,4519200
2021-08-25,167.88,167.92,166.74,167.48,5588800
2021-08-26,167.21,168.21,166.83,167.67,4371900
2021-08-27,167.58,170.19,166.87,170.19,10036400
2021-08-30,169.66,169.84,169.09,169.35,3768600
2021-08-31,169.23,169.92,168.75,169.69,6336000
2021-09-01,169.94,170.00,169.16,169.70,4764900
2021-09-02,169.50,169.63,168.82,169.25,4599800
2021-09-03,170.59,171.55,170.15,171.06,8353300
2021-09-07,169.56,169.78,167.63,167.71,10004600
2021-09-08,168.02,168.08,166.70,167.29,6576000
2021-09-09,168.17,168.28,166.83,168.03,6641400
2021-09-10,167.81,168.08,167.15,167.18,7426300
2021-09-13,167.45,168.22,167.40,167.74,5474300
2021-09-14,168.22,169.16,167.48,168.82,7922900
2021-09-15,168.13,168.36,167.45,167.83,5624900
2021-09-16,164.38,164.44,163.23,164.03,11780400
2021-09-17,163.86,164.32,163.40,163.77,8369700
2021-09-20,164.29,165.28,164.07,164.94,7566600
2021-09-21,165.81,166.63,165.49,166.04,7181500
2021-09-22,165.89,167.15,165.03,165.42,9777800
2021-09-23,164.10,164.20,163.27,163.51,8451900
2021-09-24,163.00,164.00,162.74,163.30,6937500
2021-09-27,163.85,164.36,163.51,163.64,4943000
2021-09-28,162.73,162.82,161.73,162.05,9282800
2021-09-29,162.35,162.74,160.97,161.32,8360700
2021-09-30,162.66,164.95,162.34,164.22,10572900
2021-10-01,164.27,164.96,163.89,164.59,6654700
2021-10-04,163.69,165.54,163.47,165.36,7651700
2021-10-05,163.94,164.85,163.49,164.59,5617300
2021-10-06,164.23,165.06,164.15,165.03,6067200
2021-10-07,164.02,164.85,163.96,164.16,4791500
2021-10-08,166.32,166.42,164.14,164.23,8536100
2021-10-11,164.04,164.58,163.91,163.92,3820100
2021-10-12,164.57,165.44,164.31,164.66,5453000
2021-10-13,165.28,167.92,165.28,167.59,11113800
2021-10-14,168.19,168.22,167.71,168.00,5081400
2021-10-15,165.39,166.09,165.10,165.33,8699200
2021-10-18,165.42,165.59,164.81,164.92,4029600
2021-10-19,166.50,166.50,165.20,165.45,6588500
2021-10-20,166.21,167.11,165.93,166.90,5022000
2021-10-21,166.70,166.94,166.24,166.75,4412400
2021-10-22,168.67,169.54,166.67,167.77,10703900
2021-10-25,168.66,169.21,168.53,168.93,4881300
2021-10-26,167.88,167.91,166.63,167.68,6658900
2021-10-27,167.73,168.20,166.86,168.12,5823100
2021-10-28,168.98,169.25,167.53,168.08,7000700
2021-10-29,166.29,166.73,165.64,166.65,7531900
2021-11-01,167.38,167.84,166.91,167.52,4975600
2021-11-02,167.43,167.63,166.96,167.16,3760700
2021-11-03,165.34,165.95,164.38,165.77,9055200
2021-11-04,167.51,168.14,167.37,167.65,6656100
2021-11-05,168.42,169.94,167.85,169.84,9368900
2021-11-08,170.43,170.70,170.06,170.45,4966100
2021-11-09,170.73,171.31,170.12,171.29,5781200
2021-11-10,173.67,174.65,172.11,173.15,11461800
2021-11-11,173.98,174.27,173.74,174.12,5959600
2021-11-12,173.51,174.67,173.40,174.45,7894800
2021-11-15,174.10,174.59,173.69,174.18,5630800
2021-11-16,173.97,174.48,172.86,172.92,8667300
2021-11-17,174.24,174.61,173.89,174.50,6523100
2021-11-18,173.96,174.36,173.53,173.94,6252000
2021-11-19,173.69,174.10,172.24,172.61,8785600
2021-11-22,169.90,170.44,168.42,168.74,13091900
2021-11-23,167.28,167.60,166.53,167.28,8047800
2021-11-24,166.58,167.44,166.32,167.12,5359500
2021-11-26,168.60,168.64,166.37,166.85,9605200
2021-11-29,166.84,167.26,166.38,166.62,7394900
2021-11-30,167.77,169.01,165.37,165.50,12925300
2021-12-01,166.84,167.47,166.06,166.16,7808600
2021-12-02,165.89,165.94,164.63,165.24,9604100
2021-12-03,165.49,166.93,165.00,166.63,9507900
2021-12-06,166.14,166.80,165.93,166.22,4813600
2021-12-07,166.20,167.08,166.18,166.81,4900700
2021-12-08,166.51,166.96,166.28,166.90,4288900
2021-12-09,166.54,166.58,165.65,165.88,4913800
2021-12-10,166.72,166.92,166.18,166.58,6450600
2021-12-13,166.90,167.26,166.67,167.00,6610700
2021-12-14,165.34,166.14,165.16,165.44,8637900
2021-12-15,165.27,166.40,163.80,166.15,14231200
2021-12-16,167.01,168.18,166.94,168.16,11186200
2021-12-17,168.73,169.13,167.78,167.80,9856900
2021-12-20,167.88,168.00,167.06,167.09,6973000
2021-12-21,167.69,167.78,166.74,167.02,4548500
2021-12-22,167.58,168.64,167.11,168.59,4672900
2021-12-23,168.69,169.16,168.01,168.97,4551100
2021-12-27,168.96,169.42,168.78,169.37,4760300
2021-12-28,169.33,169.65,168.62,168.64,4541900
2021-12-29,167.36,168.69,167.28,168.59,5889700
2021-12-30,168.43,169.81,168.37,169.80,5426300
2021-12-31,170.53,171.04,170.04,170.96,7039300
